"acquisition","added","agreed","agreement","also","announced","annual","april","around","assets","avg","bank","banks","billion","board","business","but","buy","capital","cash","central","chairman","commission","common","companies","company","compared","corp","countries","cts","current","cut","december","department","div","dlr","dlrs","dollar","domestic","due","earlier","earnings","economic","end","ended","exchange","expected","export","exports","february","federal","fell","financial","first","five","foreign","four","gain","government","group","growth","higher","however","imports","inc","includes","including","increase","industry","interest","international","investment","january","japan","june","last","loss","lower","ltd","made","major","make","march","market","markets","may","meeting","minister","mln","month","months","mths","national","net","new","next.","nine","note","now","offer","official","officials","oil","one","operations","pay","pct","per","period","president","price","prices","prior","production","products","profit","quarter","rate","rates","recent","record","report","reported","reuter","revs","rise","rose","said","sale","sales","securities","set","seven","share","shareholders","shares","shr","shrs","since","six","sources","spokesman","statement","states","stock","subsidiary","take","tax","terms","the","this","three","time","today","told","tonnes","total","trade","trading","two","united","week","west","will","world","year","years","yesterday","acquisition.1","added.1","agreed.1","agreement.1","also.1","announced.1","annual.1","april.1","around.1","assets.1","avg.1","bank.1","banks.1","billion.1","board.1","business.1","but.1","buy.1","capital.1","cash.1","central.1","chairman.1","commission.1","common.1","companies.1","company.1","compared.1","corp.1","countries.1","cts.1","current.1","cut.1","december.1","department.1","div.1","dlr.1","dlrs.1","dollar.1","domestic.1","due.1","earlier.1","earnings.1","economic.1","end.1","ended.1","exchange.1","expected.1","export.1","exports.1","february.1","federal.1","fell.1","financial.1","first.1","five.1","foreign.1","four.1","gain.1","government.1","group.1","growth.1","higher.1","however.1","imports.1","inc.1","includes.1","including.1","increase.1","industry.1","interest.1","international.1","investment.1","january.1","japan.1","june.1","last.1","loss.1","lower.1","ltd.1","made.1","major.1","make.1","march.1","market.1","markets.1","may.1","meeting.1","minister.1","mln.1","month.1","months.1","mths.1","national.1","net.1","new.1","next..1","nine.1","note.1","now.1","offer.1","official.1","officials.1","oil.1","one.1","operations.1","pay.1","pct.1","per.1","period.1","president.1","price.1","prices.1","prior.1","production.1","products.1","profit.1","quarter.1","rate.1","rates.1","recent.1","record.1","report.1","reported.1","reuter.1","revs.1","rise.1","rose.1","said.1","sale.1","sales.1","securities.1","set.1","seven.1","share.1","shareholders.1","shares.1","shr.1","shrs.1","since.1","six.1","sources.1","spokesman.1","statement.1","states.1","stock.1","subsidiary.1","take.1","tax.1","terms.1","the.1","this.1","three.1","time.1","today.1","told.1","tonnes.1","total.1","trade.1","trading.1","two.1","united.1","week.1","west.1","will.1","world.1","year.1","years.1","yesterday.1","topic"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.040991184915245,0,0,0,0,0,0,0,0,0,0.0626626815432492,0.0683268043702663,0.060215394944348,0,0,0,0,0,0,0,0,0.0350545164088921,0,0.0428675148204352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271651371751293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389331089194633,0,0,0,0,0,0,0,0,0,0.0487781615023178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132935639965558,0.0683268043702663,0,0,0,0,0,0.0281217489784964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206411148898202,0,0,0,0.0435235480918975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493403117385077,0,0,0,0,0.016085707245956,0,0,0,0,0,0,0,0,0,0,0,0.0596671105765876,0,0,0,0,0,0,"topic.acq"
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24440875258056,0,0,0.19451035358983,0,0.240693555354022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188558010980309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000716368104999644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,2,0,0,3,0,0,3,0,0,0,8,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,0,0,0,0,4,0,0,1,2,0,0,2,2,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,2,0,1,1,1,1,2,0,0,0,1,2,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,1,2,0,0,0,8,0,1,0,2,0,2,2,2,1,0,0,0.0172466967719561,0,0,0.0184616787022859,0,0,0.0213380046182489,0,0,0,0.061844989901003,0.010491155283647,0.019694298762652,0,0,0,0,0,0,0.0105723887884721,0.0103875688993774,0,0,0,0,0,0.00643558110535795,0,0,0,0,0,0,0,0,0.00663047354680338,0.155723484907687,0,0,0,0,0.0405965902599794,0,0,0.0083582063523407,0.016668178165667,0,0,0.0190579445801831,0.0211069648264327,0.0107272509667532,0,0.0162218627367398,0,0.00928967587809372,0.00946299655220215,0,0,0.00815645340118386,0,0,0.0104481474976154,0,0,0,0,0,0,0,0,0,0,0.010345750939872,0.02088408890847,0.0233796786386599,0,0,0,0.0182398289979394,0,0.0109654889330895,0.00736752275504278,0.00704436893835106,0.0105850473518698,0.0146458601966247,0,0,0,0.00929413365611304,0.0183254005901056,0,0.0104237959672063,0,0.0201422784771275,0,0,0,0.0187871995667447,0,0,0,0,0,0,0,0,0,0.0101043789644484,0.00975955715616222,0,0,0,0,0,0,0,0.00905247784257162,0,0.0108139447990425,0,0,0.0101322952947818,3.098793329515e-05,0,0.00961071326478781,0,0.0104545112973922,0,0,0,0,0.010827465918372,0,0,0,0,0,0.0193390572352949,0,0,0,0,0,0,0,0.0102751529997119,0,0.010491155283647,0.014489415687197,0,0,0.00997325860658563,0.0167580103201812,0,0,0,0.0638961446477697,0,0.0065079485804851,0,0.0179153156438609,0,0.00903601976410353,0.0206915018797439,0.00855201741302834,0.00890914196492616,0,"topic.trade"
0,0,0,0,1,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040991184915245,0,0.071149013472462,0,0,0,0,0.257469078719218,0,0,0.0626626815432492,0,0,0,0,0,0,0,0,0,0,0.0350545164088921,0,0.0428675148204352,0,0,0,0,0,0,0,0,0.0220828483380824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695546350934635,0,0,0,0,0.0607479050524592,0,0,0,0,0,0,0.0635043406332036,0,0,0,0,0,0,0,0,0,0,0,0,0.199403459948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548144972688479,0,0,0.000206411148898202,0,0,0,0.0261141288551385,0,0,0,0.0717636498112208,0,0.0438696909361669,0,0.0520433323149008,0,0,0,0.058580155705067,0,0,0,0,0.148020935215523,0,0,0,0,0.016085707245956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0157044149999965,0.0265700677988206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249447280544603,0,0,0,0.0498635235106874,0,0.0268599541314887,0,0,0,0,0,0,0,0,0,0,0.025380936076887,0,0,0.0244272980548021,0,0,0,0,0,0,0,0,0,0,0,0,0.0260887728982276,0.0206986755049959,0,0,0,0,0,0,0,0,0,0,0.0309499589206127,0,0,0,0,0,0,0.0253830063283751,0,0,0.0532951100066798,0,0,0,0,0,0,0,0,0,0,0.0373754743978799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264474061496588,0,0,0,0,0.0107739168164369,0.0384432807387727,0,0,0.0212594030258801,0,0,0,0,0,0,0,0,0,0.0420007186865198,0,0,7.90795960064542e-05,0,0,0,0.0133396848697244,0,0,0.0257010700013168,0,0,0.0336144385095305,0,0.019938679263501,0,0,0,0,0,0,0,0,0.0378062128905448,0,0,0,0,0.0123254120456026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230594530343681,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121533852390896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141618266515964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937435561955553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629442704941698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885413162401619,0.143708583493184,0,0,0,0.0360691997767672,0,0,0,0,0.0717048729996032,0,0,0,0,0,0,0,0,0,0,0,0.00026474473445639,0,0,0.0812889271111402,0.0223294724993213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815734923163673,0,0.0206316679893783,0,0,0,0.0715858484329478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.crude"
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,4,1,1,0,2,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,7,0,2,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,4,0,5,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0.0138325547579158,0,0,0.0197426931428527,0.0167011854735444,0,0,0,0,0,0,0,0,0.0150901967798029,0,0,0,0.0345209689020072,0.0470386300455536,0,0.0333250169588189,0,0,0.0167498917163851,0,0,0,0,0,0.0138684242161606,0,0,0,0,0,0.0265895520805483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044704195348051,0,0,0,0,0,0.0169691186010576,0,0,0,0,0,0,0,0,0.0138206466624779,0.047865097647793,0,0,0,0.0187514565408027,0,0,0.0616342975192323,0.0146290873391637,0.0151272085370207,0,0.0236362158590352,0.0112997428276407,0,0,0,0,0.0133470486030039,0,0.014697719248799,0,0,0,0.0107699529816478,0,0,0,0.0301362017540028,0.112045753685256,0,0.0332481677309996,0,0,0,0,0.02708870513847,0.0120821739464714,0,0,0.0133630533305532,0,0,0,0.0167498917163851,0,0,0,0,0,0,0,0.032506057557953,4.97071746326284e-05,0,0,0,0.0167698895505107,0,0,0,0,0,0.042258151269124,0,0.0626644205424316,0,0,0,0.0141070579044855,0,0,0.0498435502846426,0,0,0,0,0,0,0.00387370092861797,0,0.0128621588070711,0,0,0,0,0,0,0,0.0104392807842067,0,0.0287376287674993,0,0.0362362833397213,0,0,0,0,"topic.acq"
0,0,0,0,1,1,0,0,0,0,0,6,5,0,0,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0104244823706873,0.0176370277630102,0,0,0,0,0,0.0785724602298303,0.0888582764326139,0,0,0.0521286395411083,0.0153133978522264,0,0,0,0.125364834297787,0,0,0,0,0,0,0,0,0,0.0146455341937903,0.0184688581744392,0,0.0180829141809116,0,0,0.00561589677563304,0.0175860142438853,0,0,0.0154128961846102,0,0,0,0,0.084951080081118,0,0,0,0.0161417504741637,0,0,0,0,0,0.125891124830718,0,0,0.0147929144062755,0,0,0,0,0,0,0,0,0,0,0,0.0145950794495995,0,0,0,0,0,0,0,0,0.0154488206814444,0,0,0,0.0477316722891718,0,0.0124047910717101,0,0,0.00469831452260914,0,0.0155212983446369,0,0,0,0.0113734417263091,0,0,0,0,0,0,0,0,0.0105346621397133,0.0341577906545442,0,0.00715165167987625,0,0,0,0,0,0,0,0,0,0,0,0,0.0183184495949298,0,0,0,5.24924904525601e-05,0,0,0,0.0265643724560892,0,0,0,0,0,0,0,0,0,0,0.0163798480462735,0,0,0,0,0,0,0,0,0,0,0.024544570539088,0,0,0,0,0,0,0,0,0.0183643428888932,0.0110242404833218,0,0,0,0,0,0,0,0,"topic.money.fx"
0,2,0,0,1,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,6,1,0,1,0,0,0,1,1,4,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,4,0,0,6,0,2,1,0,2,0,0,0,0,4,2,4,2,0,0,0,1,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,1,0,1,0,0,1,0,2,0,0,3,1,0,3,0,0,0,0.0185189940748053,0,0,0.00660786860655589,0,0,0,0.0109221124163645,0,0,0.0083009156526961,0.0225301859370125,0,0,0,0.019413706566757,0,0.0115541494275844,0,0.0340569573267994,0,0,0,0,0,0,0,0,0,0,0.0117070357827046,0,0,0,0,0,0.0780319320548355,0.0234886566009932,0.0205563054668826,0,0,0.0108978551722486,0,0,0,0,0.0112452350437411,0,0,0,0,0,0.0261278362931915,0,0.00997497983631375,0,0,0,0,0.068441833090445,0.0113591094460632,0,0.0117819770081845,0,0,0,0.00953630000323146,0.0109587804922179,0.0387738743421168,0,0,0.0104255265233615,0,0,0,0,0.0113118209130164,0,0,0.0101261368622133,0,0.00791102853205413,0.0151280709987539,0.0113659115007782,0.0157262925062118,0.0102370385173744,0,0,0,0.00983863720206492,0,0,0.00508498153265082,0,0,0,0,0.0201731405183898,0,0,0,0.00903086726869738,0.0267108373378523,0,0,0.0271997244218244,0,0.021699567940045,0.0104795244873545,0,0.0180241757266762,0,0,0,0,0.0394286601499564,0.0194405671701128,0.0448494368362224,0.0232233896504028,0,0,0,3.32739283743004e-05,0,0.020639400617823,0.0102166411123291,0.0266611461262389,0,0,0,0,0,0,0,0,0,0,0,0.00944324914371299,0,0,0,0,0.00795376609992337,0,0,0,0,0.0129652558403197,0,0.0086099150484492,0.0107089907988747,0,0.00816561473509009,0,0,0.00857622433284614,0,0.0139760862957959,0,0,0.0339153344462105,0.00485130569302279,0,0.0137743559152465,0,0,"topic.interest"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,11,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.00999371863636139,0,0,0,0,0,0,0,0,0,0,0.0166581878423376,0,0,0,0,0,0,0,0,0.0508726050063762,0.0170926980836746,0,0,0,0,0.0140403468304106,0.0531170466504533,0,0,0,0,0,0,0,0.0155446442166922,0,0,0,0.0313579448513951,0,0,0,0,0,0,0,0,0,0,0.0279839539860089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116018163723398,0,0.0139919769930045,0,0,0,0.0169575350021254,0.00949195630681129,0,0,0.0311991795293634,0,0.0459442077467364,0,0,0.0114398222841817,0,0,0,0,0.00450416929440215,0,0,0,0,0,0,0,0.0143775295543243,0,0.0457646865479174,0,0.0166581878423376,0,0.150240791833784,0.0100993455223698,0,0,0.0205683866495614,0.0122319529623368,0,0,0,0,0,0,0.0339150700042508,0,0,0,0,0,0,0,0,5.03233792768345e-05,0,0,0,0.0254666711149285,0,0.0123771424763426,0,0,0.0351668934373568,0.0106955031621233,0,0,0,0,0,0,0.0526516205902037,0.048098705804151,0,0,0,0,0,0,0,0.00784344402901986,0,0,0.0161962422825957,0,0.0123496487315825,0,0,0.0129706533298417,0,0,0,0,0,0.014674197385507,0,0.00694409678371929,0,0,"topic.crude"
0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28997656895371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21236024580996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200342886666579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116318952559387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761141111562122,0,0,0,0,0,0.187204279954682,0,0,0,0,0,0,0.136131406053899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332028813244535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400446270698121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037548327348851,0,0,0.0341200244868302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113996638860832,0,0.0214677890303583,0,0,0,0,0,0,0,0,0,0,0,0.0384650095888714,0,0,0,0,0,0,0,0.0370919316426762,0,0,0,0,0,0.0380644910939014,0.0617812601933316,0,0,0,0.0155063849507597,0,0,0.0358458501156239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001138154933177,0,0,0,0.0191991726162389,0,0,0,0,0,0,0,0,0,0,0.0355151845489295,0,0,0,0,0.0380425851082163,0,0,0.0377395806438016,0,0,0,0,0,0,0,0.0279309812433923,0,0,0,0,0,0.0380644910939014,0.0329005562992399,0,0,0,0,0,0.0399686655662289,"topic.ship"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527411057545398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774287447266858,0,0,0,0,0,0,0,0,0,0,0,0.0245827934329597,0,0,0,0,0,0.0752568866611882,0,0,0,0,0,0,0.141316456981357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676250263791527,0,0,0.0546308762779587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152123828597951,0,0.124728204541254,0,0,0,0,0.111703117618321,0,0,0.12354521003719,0.124468836150255,0,0,0,0,0,0,0,0,0,0,0,0.000229778448773471,0,0,0,0.0193802968862034,0,0,0,0,0,0,0,0,0,0,0.0717004669195369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.crude"
0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0826669002756777,0,0,0,0,0,0,0,0.0759533782221693,0.309226801985496,0,0,0,0,0,0,0,0.103873719846738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107735928767604,0,0,0,0,0,0,0,0,0,0,0,0,0.0659659620125926,0,0,0,0,0,0,0,0,0,0,0,0.0414795797432823,0,0,0,0,0,0,0,0,0,0,0.0889405948032662,0,0,0,0,0,0.000304456444624849,0,0,0,0.0128394466871098,0,0,0.197898239010139,0.105851383471551,0,0,0,0,0,0,0,0,0,0.0969990567050379,0,0,0,0,0,0,0,0.0237264181877851,0,0,0,0.0823237256978899,0,0,0,0,0,0,0,0,0,0.0443894470911586,0,0,0,0,"topic.interest"
